Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-01-18T01:02:59.535,6,-0.0028465661060818955,-1.2022755671890526,FoVF,0.7030072804823351,0.7087914257791831,2458136.544733115
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-02-23T10:25:32.183,4,-7.142250043987377E-4,0.7394829195232275,FoVP,-0.5620693410993984,0.7053962265385484,2458172.93293844
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-03-10T10:30:09.157,3,2.093219740659107E-4,-0.218193304299418,FoVP,0.42129107415794165,0.7124483517278598,2458187.9353761584
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-03-10T12:16:43.394,2,0.004408948329468449,-0.22166266642468851,FoVF,0.4245259310799404,0.7100945370893872,2458188.0093802665
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-04-26T20:52:43.513,1,0.0041582237153820175,1.5598933796759795,FoVP,-0.1321610015294017,0.7115313599781131,2458235.366898375
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-04-26T22:39:17.783,3,0.0027144157160568397,1.5547891127997124,FoVF,-0.12731842365378576,0.7125769037984662,2458235.4409069465
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-04-27T02:52:57.848,4,-5.413523211559657E-4,1.5425909936035929,FoVP,-0.11572889980085345,0.7149422168778232,2458235.617067077
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-04-27T04:39:32.036,6,-0.0018326373273207244,1.537446835289762,FoVF,-0.11083447297528758,0.7158834431953179,2458235.6910747294
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-04-27T08:53:11.916,6,-0.00472254595624027,1.5251586919613245,FoVP,-0.09912685638678038,0.7179969468858465,2458235.867232781
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-04-30T20:56:18.768,7,-0.006080373309446919,1.2763601649443685,FoVP,0.14041452415449482,0.7202614092966533,2458239.3694433817
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-04-30T22:42:52.880,7,-0.0049436073479646745,1.2711901144176139,FoVF,0.14539167557399613,0.7194909650299731,2458239.44345047
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-05-01T02:56:32.751,5,-0.0020479696735820696,1.2589282773062178,FoVP,0.1571888979222963,0.7175299100023755,2458239.6196091985
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-05-01T04:43:06.936,5,-7.520893466735846E-4,1.2537964977208635,FoVF,0.16212312130164247,0.716653242606309,2458239.693617157
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-05-01T08:56:46.992,2,0.0025201373422755217,1.2416313001205517,FoVP,0.17381233060219253,0.7144429736325956,2458239.869778072
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-05-01T10:43:21.259,2,0.003973274650579353,1.236542416239179,FoVF,0.17869881850763808,0.7134631979390061,2458239.9437869964
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-06-16T09:24:06.308,1,0.0063029845075348225,3.0106599827088503,FoVF,-0.6175091396599516,0.7175059067576524,2458285.8905878053
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-06-16T13:37:46.333,7,-0.005449180619901196,3.006730273625176,FoVP,-0.6134223979948754,0.7219644204317534,2458286.0667559444
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-07-10T01:33:15.863,4,-0.00181048551903236,1.820936398053974,FoVP,0.7119334274142451,0.7220825998883216,2458309.5651527187
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-07-10T03:19:50.072,3,0.0033875218574445564,1.8208980719923176,FoVF,0.7126709195960622,0.7214938288758257,2458309.639164882
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-08-12T01:09:58.016,2,0.0023563552102575636,-2.542773858733387,FoVP,-0.6616371332320207,0.7222542043012208,2458342.5512357247
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-08-12T02:56:32.224,6,-0.002195181338507123,-2.5401951904042583,FoVF,-0.6626437955915615,0.7209999974942586,2458342.6252475493
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-28T12:48:24.563,7,-0.005424071147946589,-2.8699157417681898,FoVP,0.27632847510509223,0.7074221739563145,2458390.0385196595
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-28T14:34:58.861,7,-0.0043611646700516616,-2.8646712607347347,FoVF,0.2736363260245904,0.7081510663565744,2458390.1125295735
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-28T18:48:39.015,4,-0.0018952677713898775,-2.8521743447802566,FoVP,0.26721797290476895,0.7098498944394741,2458390.2886931133
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-28T20:35:13.250,5,-8.861411648218776E-4,-2.8469185865739095,FoVF,0.2645172880684907,0.7105483515637646,2458390.362702275
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-29T00:48:53.258,3,0.0014522740146253876,-2.834395530422916,FoVP,0.2580791888813147,0.7121743684600774,2458390.538864067
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-29T02:35:27.432,3,0.002408065850884747,-2.8291290836671807,FoVF,0.2553704548526574,0.7128420879166509,2458390.6128725125
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-29T06:49:07.300,1,0.004620059653502426,-2.816581278626282,FoVP,0.24891380234070956,0.7143946051140322,2458390.7890326395
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2018-09-29T08:35:41.418,1,0.005522962484772036,-2.811304723703049,FoVF,0.24619753422658677,0.715031310735569,2458390.863040403
